,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Equity Before Minority Interest,962,928,1046,1004,1094,1128,1347,1809,1919,2241
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
Total Equity,962,928,1046,1004,1094,1128,1347,1809,1919,2241
Total Liabilities & Equity,2192,2368,2880,3150,3305,3881,4890,8120,8169,8233
Shares Outstanding,120,118,118,117,116,114,115,116,117,118
Capital Leases - Total,0,0,0,0,0,0,324,303,273,239
Net Debt,177,365,295,831,790,1197,1311,3613,3568,3161
Net Debt to Equity,18.35,39.37,28.20,82.78,72.14,106.17,97.35,199.71,185.93,141.07
Tangible Common Equity Ratio,-2,-20,-10,-43,-42,-51,-35,-112,-73,-81
Current Ratio,1.82,1.69,1.86,1.33,1.28,1.30,0.99,0.98,1.01,0.58
Cash Conversion Cycle,34.99,35.71,33.56,28.31,30.10,0.86,-30.75,0.84,34.60,40.67
Number of Employees,6700,7400,8000,10000,10000,11000,12000,13704,14300,0
